V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
2.133508222,-1.770481378,-0.955946482,-1.318381082,-1.311966036,-0.074836681,-1.165396319,0.029470373,-0.799005089,1.514360568,-0.278697901,-0.291078296,-0.819432491,-0.484453216,-2.619115252,-1.12508888,0.910512679,-0.189737742,0.930728291,-0.417542544,-0.472532064,-0.797058168,0.220466377,-0.512581485,-0.211525224,-0.314433454,0.006029686,-0.060220241,70.08,0
-0.598791504,0.738581667,1.427322333,1.234903673,0.247050216,0.316520775,0.467788623,0.288812235,-0.46868695,0.070565877,0.976843962,0.549531126,-0.794652746,0.334333431,-0.41493653,-0.995807665,0.412141904,-0.101151689,1.012110397,0.203731652,0.037605091,0.326875832,-0.069215653,0.010672632,-0.122471102,-0.239272588,0.407964311,0.197640369,35.32,0
1.309665621,0.257784096,0.16598633,0.419793663,-0.013651285,-0.487278175,0.094361073,-0.188527145,0.002927449,-0.086293595,-0.855708292,0.438631854,1.115822166,0.060062126,1.023161335,0.518249937,-0.765772869,-0.346699654,0.191589891,-0.012723964,-0.3019822,-0.84949663,0.020783352,-0.42991152,0.349941905,0.143265216,-0.027002953,0.012974929,7.18,0
1.211178538,0.629517897,-0.454914562,0.898727499,0.154171546,-1.170856085,0.351626195,-0.210282502,-0.219399511,-0.762299611,0.736361993,0.141855792,0.007576082,-1.283640238,1.177291033,0.155055544,1.42388735,-0.310614668,-0.848655644,-0.101503037,-0.102877322,-0.197196267,-0.015637072,0.29307796,0.460261222,0.377814689,-0.012643119,0.043141473,0.76,0
1.255189317,0.515351822,0.025419168,1.183211173,-0.118424845,-1.380036863,0.561190841,-0.378855616,-0.307510003,0.044053528,-0.062642921,0.34639767,-0.018518655,0.574887317,0.653399889,-0.314257643,-0.196402982,-0.48213656,-0.376075848,-0.164255838,0.024527058,0.130490549,-0.104918582,0.733775312,0.810787104,-0.316733615,-0.007112174,0.014253575,1,0
1.014658665,-0.484001027,1.262605673,0.856852659,-1.315854385,-0.115714808,-0.741792971,0.2694924,0.859941782,-0.05699155,0.914544485,0.464922535,-1.448461989,0.08980884,-0.357677622,0.371376146,-0.269716738,0.373249617,0.163223197,-0.070959189,-0.008453332,-0.061856905,0.010970842,0.53647413,0.129398214,0.285544331,-0.006200671,0.025894247,64.99,0
-0.681832179,-4.06245524,0.045194002,0.563689946,-2.61504924,0.095303276,0.365381712,-0.264965574,-0.154288515,-0.084882407,-0.902028303,0.702098869,1.213874788,-0.626643367,-0.451260808,-1.483519843,0.365400261,0.827888375,-0.698434961,1.668749525,0.040381468,-1.473514559,-0.758674683,0.493265351,-0.323852288,0.799257215,-0.19610566,0.201807928,1043.56,0
2.016582114,0.511395496,-2.37989739,1.460526102,1.072957855,-0.886485011,0.70188124,-0.344246083,0.091940138,-0.374218354,-0.606294778,0.113857304,-0.003442716,-1.051721481,-0.343154139,-0.204471044,0.945603938,0.041162054,-0.392491117,-0.1825483,-0.036779571,0.089873664,-0.018456611,0.4871579,0.501221933,-0.517093413,-0.001742151,-0.020818675,19,0
-0.898106776,0.617398028,-0.780143742,-2.503120181,0.296498906,-0.625071894,0.048744946,-1.803747829,-0.498959142,0.863329901,-1.357911585,-1.306282202,-0.607034787,-0.071878473,-0.421753856,1.218304021,-0.220252822,-0.988940056,-0.260752119,-0.351592474,1.962800265,0.982718429,0.215618247,0.476029889,-0.552453756,-0.206114962,0.572435137,0.350908865,25,0
-0.582510706,-0.34977778,0.912316843,-0.249066015,1.142163726,-0.37240938,-0.199731945,0.001262665,1.91926372,-1.192121907,-0.405591885,-1.676577982,3.192887626,0.893845119,-0.924688722,0.065434127,-0.138981937,0.638974512,-0.549180485,0.184686151,0.294911803,1.036490743,0.232433807,0.466217177,-1.005440188,-0.486831626,0.245270794,0.297400453,46.16,0
-2.342598751,0.975930951,0.89954582,-0.324797133,-2.211083137,-0.160202215,-0.640255073,1.357890191,-0.074410586,-0.774099913,0.796934233,0.96653118,-0.00414075,0.62404274,0.141141121,1.675051352,-0.754899749,1.02292429,-1.134092865,-0.791389475,0.339233419,1.015605366,0.416765284,0.566111164,-0.155834954,0.251011411,-0.23386498,-0.237198921,153.35,0
-0.478045063,-0.336567486,2.052026462,-2.186021877,-0.794097806,0.709401751,-0.800130616,0.577157912,0.119114977,-0.117406463,0.040444113,-0.25873366,-0.918518202,-1.030404431,-2.299789938,1.254314661,0.054423584,-0.690163752,0.355313053,0.07232245,0.207879235,0.817719858,-0.147914743,0.709468776,-0.327917802,-0.336157935,0.419368516,0.214154301,1,0
-0.307095483,1.019816614,-0.223120802,-0.416040582,1.344880598,-0.924522225,1.294614491,-0.579693849,-0.019835661,-0.668033042,-1.003677188,-0.504039097,0.333821531,-1.158061234,0.796427364,0.059222451,0.096742498,0.877448901,0.228398954,0.001032198,0.241254089,0.940410655,-0.355315029,-0.706011847,-0.099656652,-0.117854023,-0.257027145,0.021702536,2.96,0
2.061133205,-0.381890259,-1.850114451,-1.940707837,0.242157621,-1.259771073,0.340030463,-0.523950313,2.754197013,-1.50002667,2.079794428,-0.160661228,2.981070409,1.881650139,-0.694204895,-1.310504848,0.38540446,0.213172827,1.412178414,-0.09916895,-0.15610935,0.076081774,-0.011652723,-0.465404205,0.354151389,-0.91425054,-0.008288674,-0.071397493,38.88,0
-2.272471906,-1.449153989,-0.423901063,-1.473772005,-0.870526043,2.237991181,1.466968312,-0.485225814,0.278493208,1.020951632,-0.558586246,-1.07962222,-0.370273143,-1.086287012,0.574325005,0.127771008,0.827266246,-2.931624462,0.486924813,-1.244339616,-0.510219353,0.069397297,-0.059612165,-0.50337364,-1.440391323,-0.676100035,-0.814171584,-0.364718713,405.92,0
2.137275981,0.001801108,-1.477065969,0.161402786,0.45939709,-0.593577616,0.234988321,-0.329556742,0.449586956,0.043390283,-1.486962795,0.668939467,1.324129644,-0.001609136,-0.002335493,0.147304159,-0.727571701,-0.662882864,0.530775802,-0.122679423,-0.345520098,-0.801952941,0.199227045,-0.974178375,-0.122997973,0.256835468,-0.064952107,-0.068250738,1.29,0
1.166735139,-0.345286731,0.902982561,-0.76145632,-0.697649271,0.222984244,-0.807607284,0.164354912,2.794847287,-1.343757915,2.209089826,-0.856829226,2.015059984,1.401619649,0.061439761,-0.490577161,0.467705192,0.562224135,0.403195114,-0.127280867,-0.093606242,0.225406218,-0.063190582,-0.337647061,0.430291911,-0.694930898,0.080102409,0.014784328,11.85,0
-0.257246035,1.032259636,1.226715355,2.790653889,0.278834953,1.024199704,0.46430612,0.175646573,-0.785772269,0.889347429,-1.767115886,-0.638682294,0.073235525,-0.514436068,-0.937802637,1.332038285,-1.165817991,0.252187542,-1.869755801,-0.294993281,0.229140688,0.651605171,0.047334273,0.54582014,-0.4077381,-0.088766937,-0.174599762,0.008424418,68.09,0
0.722085286,-2.422147941,-0.465144327,-1.571442193,-0.97760847,1.0321448,-0.67907536,0.063685006,-2.055691076,1.321173443,0.090331337,-0.194571261,1.605500025,-0.323089734,0.396852459,0.236938462,-0.207999875,0.513671794,0.202358369,0.623002962,-0.137828685,-0.958365371,-0.39941806,-1.725306754,0.130833345,-0.338126701,-0.021078882,0.073951022,435.7,0
-0.864220295,0.800167972,1.742999702,3.118001668,-0.184199081,0.867168111,-0.219066632,0.923530957,-0.712231419,0.192326665,-1.902254268,-0.812757572,-1.607215424,-0.063159198,-1.787471455,0.97849518,-0.260803849,-0.317705378,-1.644729558,-0.248934515,-0.118959489,-0.649246555,0.264355463,0.91817606,-0.261086339,-0.343869077,-0.121687403,-0.089326464,56.95,0
-0.193408402,0.364096967,0.74969894,-1.166948378,1.42001515,-1.498316958,-0.646946929,-0.898260335,-0.107047456,-0.558894437,0.845832129,1.175013057,-0.340968203,0.546005916,-1.557729353,0.559278122,-0.908765015,-0.637866149,-1.133407442,-0.521607469,0.492151864,-1.415660514,-2.042159695,0.162198875,0.581776186,0.075838712,0.117033115,0.227065903,1.29,0
-0.620402509,1.038283762,0.214404768,-0.787620625,0.016315582,-0.995820114,0.5941494,0.277195384,0.286731241,-1.00539022,-1.479762037,0.169977182,-0.462119726,0.303996368,-0.927112391,-0.552383221,0.030504676,-0.221487983,0.08254872,-0.181607558,0.171639024,0.73693418,-0.250712281,0.098727954,-0.057714712,0.128898046,0.267009474,0.167600666,1,0
-3.73226081,2.034568173,-1.064410466,-1.427136898,2.238102357,5.405082833,-0.125971218,-3.913460981,2.443485008,2.267935755,-0.399321011,0.33158548,-0.740452489,-1.392975799,-1.354064335,-0.649963959,-0.617476971,-1.085592552,-0.660664616,-1.076949271,3.066362386,-2.361096241,0.676045259,0.546818405,-0.498713996,-1.459903151,-1.474583462,-0.5815354,114.98,0
1.122280779,0.088685622,0.12661214,1.103509193,-0.41735029,-0.90421543,0.17463786,-0.029582608,-0.057468017,0.241469401,1.100959677,-0.283054501,-2.491027395,1.157700492,0.323443556,0.170564402,-0.399981741,0.418995276,-0.06579665,-0.216042705,0.032042567,-0.102911168,-0.087115725,0.482214937,0.577735911,-0.384696799,-0.022778508,0.010430638,43,0
0.915143465,-0.966611968,-0.353368702,-1.182263356,-0.948853443,-1.281232769,0.249276448,-0.181582289,1.239182492,-0.954815512,1.263453138,0.571586506,-1.950841405,0.867429972,0.233934734,-0.840672597,0.156976722,0.23093696,1.194053069,0.172521275,0.116776639,0.035499653,-0.299625323,0.586440822,0.634189405,0.050559143,-0.06407412,0.023033229,193.78,0
-0.635918954,1.118942985,0.166430977,-0.715808157,0.861436374,-0.394810373,1.02129425,-0.41093481,0.085111593,0.514171234,1.00093588,0.382461992,-0.261062485,0.194452435,0.08164813,-0.326078304,-0.792680291,0.597007623,0.391624502,0.054250409,0.326295116,0.988802659,-0.354447447,0.792354215,0.289519027,-0.167821157,-0.596439781,-0.118359287,0.89,0
-0.11052667,0.991117946,-0.310421463,-0.398533973,1.533898701,-0.769780193,1.018472845,-0.296393663,-0.471962647,-1.158030729,-1.131322327,0.170521594,1.703415241,-1.190652601,0.733457374,0.247374387,0.045593008,0.844806013,0.312258008,0.128083497,0.197932816,0.69153515,-0.5467069,-1.021124027,0.65089835,0.051873102,0.033973771,0.026172989,2.83,0
0.236363589,0.023575866,-0.11932285,-1.631561269,0.888481528,0.146875211,0.763916261,-0.333759851,-1.549434935,0.693408663,-0.19389835,-0.607258696,0.394817412,-0.135999907,-0.699028487,0.561870559,-0.077422188,-0.750035852,2.568235762,0.368748148,0.108045859,0.447867372,-0.263561638,-1.411371058,-0.320165773,-0.100931844,-0.008590858,-0.066029837,40,0
1.344580514,-0.643511671,0.048866497,-0.8090105,-0.56672992,-0.137288257,-0.499062346,-0.055845945,-0.912439464,0.682529286,0.599972656,0.291521808,0.708122103,-0.268439223,-0.778568546,1.146903947,-0.038212146,-0.987440459,1.402262699,0.20676658,0.037398688,0.04121604,-0.18444417,-0.458902457,0.624308731,-0.225626134,-0.002277684,0.00256576,49.67,0
1.328181248,0.005283097,-0.091711519,0.149794641,-0.303337028,-0.926846231,0.122929721,-0.211221936,0.39899273,-0.159539609,-0.966389712,-0.277615907,-0.871306172,0.30804233,0.221565903,-0.151358562,-0.027496487,-0.535307866,0.440217185,-0.14284611,-0.122759007,-0.241423251,-0.117648743,0.106396446,0.566982735,1.115290299,-0.099590122,-0.012844731,2,0
1.989016365,-0.730104786,-1.660850543,-0.64545277,1.674718785,3.923090455,-1.317095764,1.061208974,1.111715574,0.028193053,-0.217008309,0.370687909,-0.024004978,-0.064371737,0.76573746,0.243015418,-0.567252805,-0.129804231,-0.390221093,-0.130202948,0.154558959,0.569234819,0.211012322,0.759302325,-0.241775959,0.590156022,0.001553826,-0.054613761,1.94,0
1.842211566,-0.682416793,-0.933792776,0.005318615,0.602686645,2.178230121,-0.983497446,0.675420678,1.478022731,-0.315092868,-0.756492506,0.221791887,-0.320852965,0.050398615,1.918761133,-0.870621561,0.37566233,-1.296586978,-1.583504093,-0.316187574,0.344340139,1.301500718,0.140762435,-1.296241601,-0.24978915,-2.13E-05,0.096943705,-0.05313622,18.99,0
-2.258468077,1.276256795,0.156117855,-0.525625917,-1.18355846,-0.49557512,-0.34464712,1.008162955,0.473424138,-0.390434433,-1.400329227,0.798985627,1.093457547,0.009489395,-0.160104728,0.518834275,-0.264604469,0.165984481,-0.460737438,0.010475045,0.261567142,0.981053489,-0.300548257,0.080271143,-0.205801482,0.569035207,0.003443683,-0.148014165,69.99,0
1.855972097,-1.664854613,-0.515612942,0.060068897,0.531163833,5.238788101,-2.463712837,1.470498497,1.204215735,0.62483127,-1.346577332,0.5400765,0.058045729,-1.208233734,-1.335113275,-1.798085445,0.129295124,1.406917102,-1.049492642,-0.52276839,-0.221603085,0.209841079,0.207019738,0.686831079,-0.217464834,-0.455933756,0.172519889,-0.012129699,50,0
-1.713436736,1.992477348,-1.282566063,-0.82690185,-0.414037521,-0.709109349,-0.225639453,1.31390963,-0.174464459,0.008252016,0.054034157,1.107443938,-0.043045449,1.073848853,-1.069898587,0.480131672,-0.256911177,-0.118962549,0.179060918,0.0216427,-0.19603146,-0.633477292,0.190692064,-0.491007253,-0.266904418,0.171153334,0.187618712,0.072413992,8.94,0
-1.861519748,-1.38897824,1.952093467,1.178224166,-0.183814274,-0.219390813,-1.577868757,0.824420209,-1.032918208,0.237011109,-1.083937919,0.082874853,0.330800911,-0.067293408,0.605201792,-2.031150727,0.852999992,1.238228218,-0.285085642,0.051919848,-0.082693359,-0.298782611,0.100918395,0.055356053,-0.4883829,-0.289794081,0.142358159,-0.166334418,40,0
2.048583193,-0.997365959,-0.625410895,-0.763838517,-0.823434177,-0.463462921,-0.645829974,-0.22317587,-0.113260434,0.551867041,-0.844924004,0.655835282,2.084450449,-0.903398477,-0.592592966,0.892730592,0.184154203,-2.040691172,0.958926505,0.211300113,-0.170600371,-0.456509516,0.301668991,-0.398630435,-0.401095157,-0.557963855,0.011687212,-0.032005446,77.07,0
1.212413001,0.269551185,0.267379154,0.64855311,-0.229276613,-0.614684561,-0.024392485,-0.03712293,0.103767642,-0.312330879,0.070534948,0.056666459,-0.289212986,-0.16054806,1.400259969,0.209373031,0.301368239,-0.687260475,-0.553455656,-0.143852386,-0.265566071,-0.7562207,0.164631789,0.020368067,0.126451366,0.12575885,-0.009864767,0.026380204,1.98,0
2.043167861,-0.023617147,-1.349679231,0.161460383,0.241715182,-0.717739952,0.138511141,-0.242766215,0.270559516,0.148083475,0.897710727,1.343143793,0.88508377,0.473089817,0.053724563,0.014684058,-0.882546376,0.388277944,0.080879346,-0.176197163,0.304793279,1.06414863,-0.056021755,-0.334323354,0.281054977,-0.098579856,-0.011671193,-0.069855417,1,0
-1.425711762,-0.761333264,-1.669479833,-2.514199126,3.505586498,2.40104651,-0.42778942,1.166322745,-1.933491216,-0.244198425,-0.440168854,-0.19951545,-0.025804225,1.074505719,0.403130377,-1.927078071,-0.02497106,0.888529135,-0.895422608,-0.230184593,-0.138303207,-0.594791209,-0.226214124,0.698407016,0.267324663,0.074272585,-0.015026361,-0.150443826,0.95,0
-1.448540472,0.405678013,1.549291119,1.105240764,0.340937542,1.706728809,-0.628488046,0.975081527,0.978372505,-0.692626596,0.384850425,-2.329202668,1.78776347,1.626252491,-0.049899048,0.308215149,0.312058868,1.48766295,1.025096615,0.425668749,0.082851029,0.306888939,-0.29933317,-1.748058438,0.50351748,0.031619377,0.216965214,-0.021262064,86.6,0
2.097181413,-0.132819893,-1.497200081,0.046727415,0.434209192,-0.272949549,0.051841423,-0.113749504,0.368548256,0.246594271,-0.023027308,0.726584783,0.085632371,0.423468841,-0.57246159,0.410110076,-0.926925085,-0.011750351,0.843746445,-0.18546444,-0.310111034,-0.791918173,0.195993632,-1.10041203,-0.186760508,0.245854393,-0.076337939,-0.08140806,0.89,0
-0.922300477,0.259244168,2.425209358,1.523397087,0.602662379,-0.151261148,0.34034731,-0.071299939,-0.283597475,-0.226413327,-0.198117004,0.554856189,0.475539762,-0.44208317,0.155191065,-1.418390601,0.686327955,-0.739087319,0.6764557,0.320749888,0.060737236,0.456933745,-0.224312324,0.458691517,0.437109616,-0.112643156,-0.062912889,-0.129887321,20,0
0.36055811,0.580397067,0.38244993,1.218654568,0.776330089,1.509307568,-0.224334592,-0.562397025,1.573900696,-0.548791092,0.165218361,-2.152709992,0.493135241,1.644620667,-2.53148562,-0.707417302,0.740841517,0.417589413,1.51387981,-0.25497887,0.230162119,-1.32000383,-0.261414399,-0.462274649,1.042784212,-0.556688515,0.185815722,0.211521824,15,0
-2.127344502,1.941869699,1.013532152,-1.785492843,-0.297536841,-1.172770402,1.007305666,-0.575770675,2.348719135,2.768747031,-0.077227355,-0.495920913,-0.646117778,-1.230123012,0.806984179,0.241181486,-1.052619498,-0.532167342,-1.016184234,1.325674975,-0.543941384,-0.424841837,-0.036552406,0.37603008,0.113013728,0.680015134,0.609987906,-3.60E-06,6.53,0
-1.544835344,-0.550945465,1.798606214,-2.302086799,-1.286708067,-1.062313284,-0.953963215,0.436526562,-2.114515381,0.775412088,-0.963476506,-1.416665887,-0.118484284,-0.286482615,0.345741451,0.156949469,0.338670443,0.520960998,-0.910007672,-0.435650132,-0.053855535,0.248266518,0.274274089,0.347338364,0.535715193,-0.155775269,0.126711534,0.001316895,6.7,0
1.992658854,-0.154235473,-0.321778643,0.513995073,-0.233530202,-0.112679128,-0.565151279,-0.082596934,2.450616264,-0.571157414,0.177331535,-1.660766611,2.490071733,1.239828576,-0.063576942,0.135683054,0.134756023,-0.020489459,-0.296192015,-0.190986804,-0.329073499,-0.550408446,0.400122811,0.51560407,-0.407494095,-0.686643978,0.010636816,-0.029842842,9.99,0
-1.064511371,0.794941273,2.23012157,1.005572721,-0.980625608,0.490386913,-0.20978326,0.787381381,-0.062221129,-0.816679074,-0.89869306,-0.513969179,-1.256819635,0.324555709,1.219393584,-0.203569949,0.419692039,0.115682336,0.16085373,-0.041938331,0.140114292,0.257220352,-0.038387335,0.041615501,0.14729441,-0.232063498,-0.011321447,0.028847629,68.29,0
1.843858088,-0.722337278,-0.44896038,0.061196034,-0.607975181,0.147837091,-0.738439183,0.181511999,1.247842928,-0.080297296,0.789408656,1.115594557,-0.017985534,-0.002856274,-0.093095155,0.261373022,-0.65839016,0.571111286,0.076456901,-0.066689724,0.265408238,0.826240312,0.122250153,0.748158969,-0.222308269,0.069389186,-0.000177359,-0.035850117,63.08,0
1.132043298,0.256992333,0.910748143,2.334535395,-0.424101569,0.179029117,-0.436002322,0.248570884,-0.455201391,0.885305879,0.533361284,-0.377397829,-1.44825356,0.554301448,0.258117949,1.300559876,-1.043548821,0.89442063,-0.796009375,-0.203736795,0.156290548,0.317681106,-0.097766922,-0.032175766,0.395944114,0.104637215,-0.002602079,0.014015747,10.65,0
1.320702535,-0.749159086,1.087397675,-0.691700616,-1.616872167,-0.539644771,-1.177131062,0.112838046,-0.558367046,0.799680966,1.434869818,-0.275350846,-0.552815991,-0.092065334,0.480634255,1.650670421,-0.078194533,-0.333812668,0.44142115,0.043308247,0.436697743,1.146960223,-0.078583744,0.570999644,0.345548214,-0.077069191,0.029477972,0.015874879,9.9,0
-1.566530848,-2.021716955,1.015405919,-1.955439804,-0.240860086,1.61714808,-0.449847837,0.384593352,-2.2814779,0.98744749,0.619528269,-0.996677234,-0.30733213,-0.211480546,0.637265588,-1.272873684,1.214164022,-0.220252454,0.407501018,-0.262566434,-0.073566112,0.286818509,-0.154157289,-1.628177335,0.223034341,0.242645085,0.152015926,0.037920964,282,0
-1.020721232,0.440426274,1.595612781,-0.664262817,1.038021976,-0.991612876,0.875055888,-0.52054424,0.281950797,0.167758423,-0.867875922,-0.579922024,-0.437338157,-0.322755598,0.511191703,0.505941457,-1.112845113,-0.295043726,-0.589145576,-0.008863602,-0.349310387,-0.678725259,-0.22443179,-0.178669603,-0.311543773,-0.139885465,-0.263635902,-0.213196376,2.68,0
1.883975499,-0.20092082,-2.370848435,0.61197729,0.257184402,-2.115311749,1.144218323,-0.677110095,0.236764785,0.061768118,-0.637258184,-0.336255853,-1.659195833,1.221687577,0.005498314,-1.085851544,0.138517643,-0.474964212,-0.093805759,-0.145117379,0.374478596,0.979091984,-0.25270572,0.50823432,0.682855643,0.086511134,-0.106856259,-0.063889225,118.91,0
-0.3642622,0.907345953,0.255846866,0.919668829,0.27118325,-0.153647598,0.105396953,0.394366409,-1.06475764,0.009532374,0.426173352,0.508685673,0.086222017,0.910366414,0.617484037,-0.766279338,0.467227871,0.352659537,3.366325106,0.205114676,-0.116625369,-0.404936889,-0.052933671,-0.457449881,-0.633674335,0.63542584,0.022071069,0.044112302,0.99,0
-2.225644297,0.315511095,-0.967428195,-1.761167082,2.59560257,2.68846791,-0.690142736,1.677442952,-0.63448006,-0.971516442,-0.75664305,0.150935248,-0.150278259,0.767158274,-0.242645931,0.421325642,-0.295531852,-0.157474511,0.217829291,-0.091125205,-0.056601044,-0.504940595,-0.646957465,1.11846146,0.722289031,1.036470881,-0.040416,-0.294633347,11.5,0
-0.300995676,0.951217833,0.244716824,-0.716088009,0.464445203,-0.86246188,0.973345314,-0.11194043,-0.252224216,0.036752747,1.033039493,1.345202173,0.812877279,0.066436356,-1.187666234,0.018315311,-0.68732279,-0.406528839,0.13409762,0.169141808,-0.220365873,-0.394264382,0.092019639,0.091612729,-0.44341175,0.116910243,0.353274997,0.164544676,17.99,0
-2.021394644,0.893411896,1.681328413,-1.196845779,-0.490237292,1.321837238,-0.59187476,1.292254212,0.53446523,-0.993687533,0.331698441,1.308344229,0.698269827,-0.336633768,0.5638388,-0.898836497,1.125702776,-2.445109224,-2.163191123,-0.113906454,0.065615518,0.552794421,0.032565657,-0.540302375,-0.376265297,0.923010353,-0.073863621,-0.167235227,33.32,0
2.237211072,-1.670234822,-0.342693077,-1.70462995,-1.448541974,0.342933623,-1.786410243,0.069021683,-0.701763851,1.459212911,-1.591234946,-0.588548261,1.588919713,-1.085216629,0.357598583,0.229151559,-0.111601581,0.557171695,-0.152491773,-0.250762058,-0.12657319,0.104457879,0.248923888,0.023826466,-0.426070143,-0.225950236,0.059396521,-0.02226089,45.4,0
-0.277256471,0.352195215,2.478333573,2.997877068,0.227379761,0.786977242,-0.288307297,0.167995112,-0.757484378,0.959879554,0.671901348,0.806207614,0.975684451,-0.601220082,-0.353853385,0.074736273,-0.339761888,0.645969988,1.287667763,0.381146252,0.057795414,0.398531356,0.016898482,0.0207459,-0.594250018,0.089628794,-0.021479835,-0.124944523,18.2,0
-1.384304614,1.039127457,1.957868014,-1.631140741,0.529895417,0.250339074,0.897774638,-0.468799293,2.704752508,1.228007607,2.754267789,-3.013416154,-0.474214265,0.858771019,-0.028757039,-0.163574676,0.020232326,-0.437008146,-1.410090527,0.580252176,-0.461665771,-0.161371684,-0.070447695,-0.381953143,-0.511766314,0.621705365,-0.116903215,-0.499593114,2.31,0
-0.815610401,-0.757468221,1.975992435,-0.910124908,-2.196347751,1.408716196,1.082729749,-0.097817223,-0.343746302,-0.107686563,-0.177320967,-0.700265855,-0.486480461,-1.111140868,-0.295342438,-0.008278785,1.248824454,-2.301515948,0.227793711,0.151094727,0.125975255,0.740185049,0.24164151,0.11779643,-0.426308497,-0.304205376,0.033490572,-0.156427217,375.64,0
1.230933755,-0.213612703,0.338761295,-0.18750785,-0.255628926,0.242584119,-0.609795195,0.195759596,1.760979953,-0.407466317,1.576936281,-2.795990896,-0.095986072,2.12278106,0.336431506,0.612642546,0.205413971,0.40677197,0.076291979,-0.197852467,-0.27320097,-0.647034435,0.034284133,-0.871064488,0.032040826,0.934873384,-0.100816287,-0.020814677,15.66,0
-5.885481044,-0.479005434,-4.667291195,-3.485669485,2.144445633,2.282998343,0.22320978,0.291381346,2.880582486,1.84896601,0.154963717,0.77947444,-0.09977669,0.266894542,1.075288186,-0.765541566,-0.325292054,-0.577903991,-0.004461372,-0.001782874,0.179699537,0.028144491,-1.170930945,0.852435872,0.118842022,-0.319084562,0.610552946,0.865231605,81.49,0
-1.828996577,0.939676937,0.714870968,-2.511886816,-0.646908007,-0.313482766,-0.498978884,0.910013818,-1.386634729,-0.104912176,0.19135103,0.462573646,1.087332892,-0.080544339,-1.32653631,1.72919006,-0.190214511,-0.673073792,0.407310193,0.094499245,0.243543998,0.584452575,-0.339671153,-0.453740043,0.944231498,-0.111154595,0.008345783,0.005613359,8.7,0
-1.183442509,0.461197428,0.20702841,-0.527915391,1.530643731,-0.610150614,1.129572059,-0.593958534,0.745592301,-0.174236404,-0.860733229,-0.634801789,-0.634948801,-1.825421165,-0.622243562,-0.246451331,0.511642428,0.049343976,-0.145365888,-0.030963448,-0.078014505,0.399554638,-0.217918385,0.567310496,0.026777361,0.492678434,-0.606537071,0.05885679,4,0
-0.187389462,0.761568863,-0.064670952,0.121670401,1.910984786,4.49454496,-1.559349234,-1.621465076,-0.471294551,-0.87519239,-0.524876225,0.348992257,-0.418305577,0.566241701,0.334439679,-0.037229442,-0.164377907,0.043157886,0.91307265,0.768205397,-1.624362204,-0.6682622,-0.164260124,0.978196415,1.447086895,-0.299452997,0.05618929,0.178452783,1,0
-2.261400192,-0.663272361,-0.556519435,-3.429875492,-1.133903098,-1.687036253,0.243159921,0.603149637,-0.36502659,-1.090618385,0.770315532,1.653135281,0.533455147,0.625785134,-1.471770111,-1.67330028,-0.080783645,1.362489174,-1.218147967,-0.352848072,-0.121862621,-0.098771804,-0.078823852,0.583553303,-0.129366604,-0.467710624,0.327095539,-0.036275072,154.46,0
1.291584217,-0.400218108,0.171792953,-0.529312966,-0.804943137,-0.659068306,-0.624594393,-0.060072017,-0.765200774,0.107116718,0.351053843,-0.578366886,0.379907631,-1.340460901,1.215576399,1.317167045,1.293306621,-1.315503169,-0.057707508,0.151031034,0.094680164,0.17645279,0.001035986,0.00703757,0.287630941,-0.256908268,0.041407115,0.047872512,39.8,0
1.200625599,0.294348603,0.40788997,0.626889615,-0.433765037,-0.870849334,-0.029641515,-0.055621899,-0.203991239,-0.106508286,1.772611591,0.860623754,-0.139022641,-0.030266226,0.405346454,0.627032633,-0.168195202,0.159698902,0.016457205,-0.093751188,-0.225897511,-0.699578832,0.145755973,0.488693761,0.150920196,0.065265453,-0.028053838,0.02202491,0.89,0
1.836647106,-0.638886223,-0.625401152,0.643979249,-0.66873708,-0.462182045,-0.380335857,-0.04120757,1.481978918,-0.212865958,-0.931373909,0.298954819,-0.661743543,-0.040922148,-0.077597371,-0.388306824,-0.096443358,-0.013436911,-0.16829884,-0.117359711,0.249471201,0.826844295,0.057313696,1.179515147,0.047710561,-0.17670614,0.006403978,-0.02409319,80.2,0
-0.335644222,1.545848923,0.412339245,4.343566789,0.243945877,0.741084595,0.005783661,0.740390374,-1.871765923,1.741520319,-0.413602196,-1.439794782,-2.512546203,1.279039995,-0.030246932,0.058280907,0.218244675,1.179616718,1.390064308,0.029713674,0.419888004,1.210394365,-0.198136035,-0.422543596,-0.567469136,0.633119168,0.33692916,0.185228606,10.62,0
1.083755523,-0.282160578,1.329470883,0.90999576,-1.122645846,-0.032206361,-0.702820998,0.20973229,0.96882069,-0.279344484,-0.292568161,0.403902928,-0.46496283,-0.268665614,0.476811363,-0.202864059,0.248544187,-0.735350382,-0.524385659,-0.138510687,-0.03782949,0.061266848,0.091927093,0.424969024,0.117092496,0.32621142,0.028009043,0.028972042,25,0
1.138008438,-1.485772714,0.302380531,-2.563350938,-1.867989595,-1.077577588,-0.735641448,-0.046809089,1.070708651,-0.640602842,1.150744957,0.745265819,-1.199888159,0.391979105,0.72795714,-2.391913944,0.27037119,2.040633184,0.611483636,-0.36073829,-0.23773116,-0.274463525,-0.118693771,0.501725684,0.477081795,-0.77096193,0.075201146,0.038794136,119.96,0
